VAL,PPG1,PPG2,BIOZ1,BIOZ2
760,29889,29639,29,15
761,29887,29660,28,17
762,29914,29632,27,15
763,29865,29648,28,15
764,29888,29636,29,17
765,29867,29633,30,16
766,29867,29659,29,16
767,29894,29617,27,16
768,29848,29646,26,14
769,29873,29633,28,15
770,29857,29626,27,16
771,29855,29669,27,15
772,29902,29626,28,16
773,29850,29649,28,15
774,29882,29644,29,17
775,29873,29628,28,16
776,29850,29675,30,17
777,29903,29650,28,15
778,29874,29665,28,15
779,29885,29667,29,17
780,29884,29646,29,16
781,29863,29693,28,16
782,29916,29675,28,17
783,29892,29680,29,16
784,29902,29693,28,16
785,29919,29664,27,14
786,29881,29708,27,17
787,29942,29685,28,16
788,29918,29690,28,18
789,29928,29708,28,17
790,29953,29675,27,17
791,29922,29717,29,15
792,29970,29702,30,15
793,29950,29701,27,15
794,29957,29725,26,15
795,29986,29683,26,17
796,29945,29710,29,14
797,29980,29713,28,16
798,29984,29691,27,16
799,29960,29741,27,16
800,30024,29710,27,16
801,29986,29727,29,16
802,30006,29735,29,16
803,30020,29721,28,15
804,30001,29766,28,15
805,30050,29732,27,17
806,29999,29751,28,17
807,30012,29748,29,15
808,30001,29709,29,18
809,29952,29753,28,16
810,29989,29716,26,15
811,29939,29717,29,16
812,29928,29717,28,16
813,29917,29672,29,15
814,29857,29708,27,16
815,29887,29673,29,16
816,29834,29660,29,17
817,29809,29708,29,17
818,29850,29656,28,17
819,29776,29683,29,15
820,29802,29680,28,16
821,29787,29672,30,17
822,29770,29698,28,16
823,29789,29661,28,16
824,29733,29696,29,14
825,29775,29682,29,14
826,29746,29678,28,16
827,29738,29710,27,15
828,29776,29667,28,16
829,29725,29690,28,16
830,29758,29687,28,16
831,29751,29674,30,15
832,29736,29710,27,15
833,29783,29682,29,15
834,29723,29693,28,15
835,29732,29714,28,16
836,29756,29668,27,15
837,29695,29708,28,17
838,29746,29680,28,15
839,29700,29691,28,16
840,29712,29698,28,16
841,29719,29673,28,16
842,29679,29705,27,16
843,29722,29681,27,16
844,29686,29696,28,16
845,29695,29714,28,15
846,29713,29663,28,17
847,29653,29703,29,16
848,29698,29694,28,15
849,29677,29694,28,17
850,29673,29724,27,17
851,29718,29687,27,16
852,29674,29718,27,16
853,29711,29723,29,16
854,29717,29693,28,16
855,29683,29738,28,17
856,29739,29702,29,17
857,29690,29729,28,16
858,29717,29733,28,16
859,29724,29714,28,15
860,29701,29761,28,16
861,29761,29727,29,17
862,29724,29750,26,15
863,29751,29753,28,16
864,29755,29728,28,15
865,29724,29776,27,17
866,29780,29750,29,17
867,29746,29764,27,16
868,29759,29778,28,16
869,29779,29750,28,16
870,29748,29785,29,17
871,29797,29768,29,16
872,29771,29761,29,15
873,29764,29806,28,16
874,29819,29761,28,15
875,29759,29803,27,16
876,29808,29786,28,16
877,29790,29800,27,16
878,29813,29828,28,15
879,29850,29780,27,16
880,29805,29822,29,14
881,29854,29808,29,17
882,29839,29798,28,15
883,29830,29844,29,16
884,29890,29805,28,15
885,29837,29836,29,15
886,29868,29828,27,15
887,29860,29820,27,15
888,29846,29856,28,15
889,29881,29809,30,15
890,29820,29812,27,15
891,29804,29819,29,15
892,29810,29770,29,16
893,29730,29806,27,16
894,29769,29768,28,16
895,29703,29773,29,15
896,29711,29767,30,16
897,29685,29722,29,16
898,29620,29767,28,17
899,29664,29731,30,16
900,29617,29739,30,16
901,29612,29754,29,16
902,29625,29722,28,16
903,29578,29751,29,16
904,29614,29731,28,18
905,29577,29736,28,16
906,29576,29750,28,16
907,29589,29716,29,15
908,29540,29732,29,15
909,29557,29744,29,16
910,29566,29705,28,17
911,29521,29758,28,14
912,29579,29705,29,17
913,29516,29736,29,15
914,29549,29728,28,15
915,29533,29711,29,16
916,29510,29751,29,15
917,29558,29717,28,16
918,29509,29738,29,15
919,29527,29736,29,15
920,29524,29711,29,16
921,29493,29752,29,16
922,29539,29722,28,16
923,29500,29738,28,16
